,Index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
15900,15900.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Mountain Sound,My Head Is An Animal,album,spotify:track:60ZGteAEtPCnGE6zevgUcd,0.379,0.879,1.0,-4.336,0.0362,0.0421,0.00449,0.146,0.37,102.021,211453.0,https://www.youtube.com/watch?v=0gEVaniPOmU,Of Monsters and Men - Mountain Sound (Official Video),OfMonstersAndMenVEVO,18110821.0,117187.0,5716.0,True,True,192615029.0
15901,15901.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,King And Lionheart,My Head Is An Animal,album,spotify:track:310d8Vawp5kYDYrGrrTAzl,0.52,0.655,3.0,-6.519,0.0394,0.105,0.00384,0.124,0.29,126.593,273853.0,https://www.youtube.com/watch?v=A76a_LNIYwE,Of Monsters and Men - King And Lionheart (Official Video),OfMonstersAndMenVEVO,59024693.0,355111.0,13742.0,True,True,139929102.0
15902,15902.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Crystals,Beneath The Skin,album,spotify:track:5wU6jk9kxYzFGUpeE6T2Q5,0.581,0.747,0.0,-7.207,0.0303,0.00202,0.000449,0.109,0.325,132.195,243520.0,https://www.youtube.com/watch?v=XUClIslXKZo,Of Monsters And Men - Crystals (Official Lyric Video),OfMonstersAndMenVEVO,27189831.0,194058.0,7685.0,True,True,119987512.0
15903,15903.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Alligator,FEVER DREAM,album,spotify:track:797qMUoU74C6xc45n2vAMK,0.581,0.934,8.0,-5.511,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184027.0,https://www.youtube.com/watch?v=ThrK0Re1lJs,Of Monsters and Men - Alligator (Official Video),OfMonstersAndMenVEVO,3405307.0,67234.0,2322.0,True,True,37730892.0
15904,15904.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Love Love Love,My Head Is An Animal,album,spotify:track:3o1cohFfwd57rAvrbyVE5e,0.324,0.367,7.0,-9.814,0.0377,0.806,8.98e-05,0.0836,0.16,110.947,238787.0,https://www.youtube.com/watch?v=beiPP_MGz6I,Of Monsters And Men - Love Love Love (Official Lyric Video),OfMonstersAndMenVEVO,37113839.0,264378.0,5127.0,True,True,85739304.0
15906,15906.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Empire,Beneath The Skin,album,spotify:track:4M9lfUgDeLHu1fL2ZxZSlu,0.504,0.692,5.0,-6.32,0.0321,0.000422,0.000761,0.0919,0.544,118.96,260413.0,https://www.youtube.com/watch?v=-uXL5JcD3zw,Of Monsters and Men - Empire (Official Video),OfMonstersAndMenVEVO,5578373.0,68830.0,2289.0,True,True,45344436.0
15907,15907.0,Of Monsters and Men,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,Wolves Without Teeth,Beneath The Skin,album,spotify:track:1bhpub6BolgKXDD7iMkYTZ,0.362,0.72,11.0,-6.169,0.0334,0.00108,0.000417,0.332,0.436,135.637,232973.0,https://www.youtube.com/watch?v=h6OuIpdqGhQ,Of Monsters And Men - Wolves Without Teeth (Official Video),OfMonstersAndMenVEVO,6622866.0,66353.0,1486.0,True,True,45041936.0
15908,15908.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Probleem,Probleem,single,spotify:track:1L8sanepRgDJlQTsPQ4mU1,0.899,0.481,7.0,-9.116,0.239,0.571,0.0,0.11,0.139,130.018,144000.0,https://www.youtube.com/watch?v=QBFvRdBALvA,BOEF FEAT. CRISTIAN D - PROBLEEM (PROD. $HIRAK),Gewoon Boef,1028301.0,18184.0,631.0,True,True,7772181.0
15909,15909.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Ff Ademen Jij,Ff Ademen Jij,single,spotify:track:5yPIA6mDRsj6OcxTSQiXbG,0.798,0.683,8.0,-7.879,0.412,0.224,0.0,0.102,0.669,143.051,162926.0,https://www.youtube.com/watch?v=p74sg3W4oOQ,BOEF - FF ADEMEN JIJ | MUGSHOT SESSIE 1 (PROD. KEYSER SOZE),Gewoon Boef,1671975.0,24466.0,1213.0,True,True,6161767.0
15910,15910.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Natte Sokken,Natte Sokken,single,spotify:track:5y9KXJV7Gwk3Up34fyPWMr,0.572,0.668,8.0,-8.457,0.49,0.597,0.0,0.094,0.326,93.135,175797.0,https://www.youtube.com/watch?v=glfCQfVPKRE,BOEF FEAT. KA - NATTE SOKKEN | MUGSHOT SESSIE 3 (PROD. KEYSER SOZE),Gewoon Boef,362767.0,10826.0,426.0,False,False,882881.0
15911,15911.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Flexxen,Flexxen,single,spotify:track:4ckhmqXl4Zpbhl7T6NgVPI,0.833,0.618,3.0,-6.489,0.0513,0.0357,0.0,0.104,0.751,126.009,137451.0,https://www.youtube.com/watch?v=BH9ynKaw-bg,BOEF X NUMIDIA X CRISTIAN D X DIQUENZA - FLEXXEN,Gewoon Boef,2874246.0,19473.0,836.0,True,True,11783906.0
15912,15912.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Als Je Bij Me Blijft,Als Je Bij Me Blijft,single,spotify:track:5R7KyW1qVi1CHzZiB4ALFs,0.94,0.918,2.0,-7.416,0.234,0.0775,0.0,0.0918,0.652,129.997,165534.0,https://www.youtube.com/watch?v=x92zHH8y8tg,"$hirak - Als Je Bij Me Blijft ft. Cristian D, Bilal Wahib, Ronnie Flex & Boef",Maison $hirak,2158515.0,18004.0,480.0,False,False,17828474.0
15913,15913.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Habiba,Slaaptekort,album,spotify:track:0kax62GXeNWiIlA1ONZH5i,0.898,0.813,8.0,-5.725,0.306,0.113,0.0,0.0854,0.771,126.986,215978.0,https://www.youtube.com/watch?v=AshBgnrSvyc,BOEF - HABIBA (PROD. MB),Gewoon Boef,73125612.0,471336.0,42291.0,False,False,70166564.0
15914,15914.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Voor Het Kiezen,Voor Het Kiezen,single,spotify:track:2VaDHtANHv7L2Z1ZWcKgU0,0.785,0.552,2.0,-11.223,0.408,0.157,0.0,0.0958,0.815,94.003,174890.0,https://www.youtube.com/watch?v=3Ixkxi_FeDQ,BOEF - VOOR HET KIEZEN | MUGSHOT SESSIE 2 (PROD. KEYSER SOZE),Gewoon Boef,622238.0,12219.0,550.0,False,False,1989513.0
15915,15915.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Nooit Thuis,Allemaal Een Droom,album,spotify:track:0jGExV1jNFFC6rwWANc5UH,0.778,0.743,9.0,-6.099,0.141,0.392,0.0,0.0631,0.555,121.036,160960.0,https://www.youtube.com/watch?v=LqaqRnCbfy0,BOEF FEAT. ASHAFAR - NOOIT THUIS (PROD. KEYSER SOZE),Gewoon Boef,13817553.0,135953.0,6864.0,True,True,32820167.0
15916,15916.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Paperchase,Paperchase,single,spotify:track:2VmBW1QwluqhUKTJdHWM6m,0.721,0.74,0.0,-7.998,0.328,0.452,0.0511,0.323,0.794,87.914,180000.0,https://www.youtube.com/watch?v=x2dY_BV85kY,BOEF - PAPERCHASE (Prod. Southbeats),ZonamoUnderground,23206213.0,137121.0,11749.0,True,True,20564258.0
15917,15917.0,Boef,https://open.spotify.com/artist/0Jsk5iYMr5aNjHury7blm1,Hosselen,Gewoon BOEF,album,spotify:track:3pupFhUH3n5CfXQ8KO70S0,0.77,0.832,8.0,-5.929,0.177,0.397,0.0,0.36,0.729,91.943,208696.0,https://www.youtube.com/watch?v=fFC0xVVyt0I,BOEF - Hosselen (prod. Southbeats),ZonamoUnderground,25447670.0,167459.0,14234.0,True,True,16338337.0
15918,15918.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),album,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,0.577,0.45,0.0,-8.516,0.0834,0.357,0.0,0.111,0.83,205.863,216120.0,https://www.youtube.com/watch?v=bvWRMAU6V-c,"We Don't Talk About Bruno (From ""Encanto"")",DisneyMusicVEVO,518185086.0,4207778.0,196966.0,True,True,390826781.0
15919,15919.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,The Family Madrigal,Encanto (Original Motion Picture Soundtrack),album,spotify:track:4b1yxSdlumA8N4fEk4UOZp,0.594,0.628,1.0,-6.345,0.359,0.12,0.0,0.0582,0.556,141.391,257213.0,https://www.youtube.com/watch?v=Yp5nPGWWMh4,"Stephanie Beatriz, Olga Merediz, Encanto - Cast - The Family Madrigal (From ""Encanto"")",DisneyMusicVEVO,240582434.0,1302176.0,34362.0,True,True,162508709.0
15920,15920.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,What Else Can I Do?,Encanto (Original Motion Picture Soundtrack),album,spotify:track:3XoYqtiWHhsk59frZupImG,0.718,0.709,4.0,-5.568,0.039,0.258,0.0,0.101,0.54,119.974,179427.0,https://www.youtube.com/watch?v=bBeZSuHI4Qc,"Diane Guerrero, Stephanie Beatriz - What Else Can I Do? (From ""Encanto"")",DisneyMusicVEVO,177141181.0,1004013.0,27837.0,True,True,132712684.0
15921,15921.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,Waiting On A Miracle,Encanto (Original Motion Picture Soundtrack),album,spotify:track:3oRW9ZGPRbLRMneQ5lwflt,0.48,0.554,1.0,-8.145,0.069,0.171,0.0,0.131,0.267,190.066,161840.0,https://www.youtube.com/watch?v=jKKrfr4To14,"Stephanie Beatriz - Waiting On A Miracle (From ""Encanto"")",DisneyMusicVEVO,56716114.0,410583.0,16844.0,True,True,102734312.0
15922,15922.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,All Of You,Encanto (Original Motion Picture Soundtrack),album,spotify:track:4X25mFLehFnxa1TwtLKcE2,0.515,0.467,11.0,-10.623,0.0494,0.633,0.0,0.107,0.346,114.532,278440.0,https://www.youtube.com/watch?v=hrMxx8EV4JU,"Encanto - Cast - All Of You (From ""Encanto""/Sing-Along)",DisneyMusicVEVO,89092697.0,449550.0,15162.0,True,True,71682929.0
15923,15923.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,In The Heights,In The Heights (Original Motion Picture Soundtrack),album,spotify:track:7oMr1IBlYwnb1jZh6of8kN,0.575,0.535,7.0,-7.452,0.331,0.121,0.0,0.122,0.713,167.834,461638.0,https://www.youtube.com/watch?v=UrFH772ytzM,In The Heights (2021) - No Me Diga,Movies&TVShows Clips,3813797.0,63347.0,1220.0,False,False,18314061.0
15924,15924.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,Blackout,In The Heights (Original Motion Picture Soundtrack),album,spotify:track:0e2SZBDwY2ods2rkb84nmW,0.611,0.749,7.0,-6.408,0.0698,0.0107,0.0,0.204,0.502,99.667,200118.0,https://www.youtube.com/watch?v=8G-UkGD39A8,Blackout - In The Heights Motion Picture Soundtrack (Official Audio),Atlantic Records,2312349.0,24837.0,1026.0,True,True,15746869.0
15925,15925.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,Carnaval Del Barrio,In The Heights (Original Motion Picture Soundtrack),album,spotify:track:7D0Ntx3LMFMPNtSViJLS4D,0.546,0.563,7.0,-7.891,0.101,0.0968,0.0,0.0352,0.7,113.215,420171.0,https://www.youtube.com/watch?v=Zst863D2WWw,"In the Heights Movie Clip: Daphne Rubin-Vega Sings ""Carnaval del Barrio""",theatermania,1653414.0,26510.0,631.0,False,False,11546929.0
15926,15926.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,"96,000",In The Heights (Original Motion Picture Soundtrack),album,spotify:track:0CpE5SeQkHQPYiWX0psxf4,0.479,0.614,7.0,-7.001,0.336,0.013,0.0,0.162,0.406,171.93,345871.0,https://www.youtube.com/watch?v=J1THRAluOGI,"In The Heights | 96,000 Sing-a-long | Warner Bros. Entertainment",Warner Bros. Entertainment,2243430.0,31346.0,920.0,True,True,13139492.0
15927,15927.0,Stephanie Beatriz,https://open.spotify.com/artist/5PYToRCsrnvikZg3yl2JMr,No Me Diga,In The Heights (Original Motion Picture Soundtrack),album,spotify:track:0ystGIV4kUJf6GIhgc6b6N,0.497,0.474,8.0,-6.964,0.073,0.541,0.0,0.0942,0.945,163.661,144599.0,https://www.youtube.com/watch?v=UrFH772ytzM,In The Heights (2021) - No Me Diga,Movies&TVShows Clips,3813797.0,63347.0,1220.0,False,False,11204024.0
15928,15928.0,Ankit Tiwari,https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB,Galliyan Returns,Ek Villain Returns,album,spotify:track:61ntLJxtXFf9ZkQr67rUrL,0.43,0.612,10.0,-5.534,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,350012.0,https://www.youtube.com/watch?v=fzOPc-VtcTE,"Galliyan Returns Song: Ek Villain Returns | John,Disha,Arjun,Tara | Ankit T,Manoj M, Mohit S,Ektaa K",T-Series,88144479.0,1089572.0,33948.0,True,True,50934769.0
15929,15929.0,Ankit Tiwari,https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB,Sunn Raha Hai,Aashiqui 2,album,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,0.394,0.641,0.0,-6.493,0.0312,0.276,0.0,0.0958,0.335,81.932,390223.0,https://www.youtube.com/watch?v=2b-JOu-72F8,Sun Raha Hai Na Tu - Reloaded by  Ankit Tiwari | T-Series,T-Series,3175523.0,20325.0,533.0,True,True,45784928.0
15931,15931.0,Ankit Tiwari,https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB,Tu Hai Ki Nahi,Roy,album,spotify:track:4brSaQIT3bnnE41D042fgL,0.535,0.754,10.0,-4.77,0.0562,0.458,1.6e-06,0.302,0.435,143.862,333922.0,https://www.youtube.com/watch?v=61floBUAiTY,"'Tu Hai Ki Nahi' FULL VIDEO Song | Roy | Ankit Tiwari | Ranbir Kapoor, Jacqueline Fernandez, Tseries",T-Series,116318324.0,797906.0,18219.0,True,True,29459883.0
15934,15934.0,Ankit Tiwari,https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB,Shaamat,Ek Villain Returns,album,spotify:track:6v5SAmKr4QjRr0K2RdlPFm,0.537,0.628,10.0,-5.342,0.029,0.148,0.0,0.0355,0.514,97.87,334173.0,https://www.youtube.com/watch?v=tzjZR_V3R4U,"Shaamat: Ankit Tiwari Version - Ek Villain Returns | John, Disha, Arjun, Tara | Prince, Mohit, Ektaa",T-Series,2210193.0,45121.0,956.0,True,True,18327906.0
15936,15936.0,Ankit Tiwari,https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB,"Galliyan (From ""Ek Villain"")",Best Of Shraddha Kapoor,compilation,spotify:track:517bz7zkWELmyL4eZzJ5R9,0.552,0.75,10.0,-5.215,0.039,0.445,7.37e-05,0.291,0.4,89.999,340400.0,https://www.youtube.com/watch?v=FxAG_11PzCk,Full Video: Galliyan Song | Ek Villain | Ankit Tiwari | Sidharth Malhotra | Shraddha Kapoor,T-Series,305155746.0,2235257.0,51241.0,True,True,43683565.0
15938,15938.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Sweater Weather,I Love You.,album,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10.0,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0,https://www.youtube.com/watch?v=GCdwKhTtNNw,The Neighbourhood - Sweater Weather (Official Video),TheNeighbourhoodVEVO,665459628.0,7172822.0,144768.0,True,True,1974874968.0
15940,15940.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Softcore,Hard To Imagine The Neighbourhood Ever Changing,album,spotify:track:2K7xn816oNHJZ0aVqdQsha,0.575,0.568,9.0,-5.509,0.03,0.0484,0.000417,0.286,0.37,93.986,206280.0,https://www.youtube.com/watch?v=ggG9ySCChYw,The Neighbourhood - Softcore (Official Audio),TheNeighbourhoodVEVO,41731875.0,664004.0,6799.0,True,True,464102375.0
15941,15941.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,album,spotify:track:7zwn1eykZtZ5LODrf7c0tS,0.551,0.881,7.0,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000.0,https://www.youtube.com/watch?v=jCSvOtUaI8s,The Neighbourhood - You Get Me So High (Official Audio),TheNeighbourhoodVEVO,15565591.0,256946.0,4393.0,True,True,277442000.0
15942,15942.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Reflections,Hard To Imagine The Neighbourhood Ever Changing,album,spotify:track:2xql0pid3EUwW38AsywxhV,0.648,0.594,11.0,-7.027,0.0293,0.114,0.0462,0.116,0.544,113.983,244013.0,https://www.youtube.com/watch?v=x47TgeRJtH0,The Neighbourhood - Reflections (Official Audio),TheNeighbourhoodVEVO,19974119.0,304158.0,4047.0,True,True,181860613.0
15943,15943.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,The Beach,Wiped Out!,album,spotify:track:2u0CelO5c81XS7z3dGpHbS,0.245,0.64,2.0,-7.426,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,255133.0,https://www.youtube.com/watch?v=DujKJ1OaLQE,The Neighbourhood - The Beach (Audio),TheNeighbourhoodVEVO,60928011.0,743990.0,9582.0,True,True,245601369.0
15944,15944.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Pretty Boy,Chip Chrome & The Mono-Tones,album,spotify:track:7IL8PSVwLOJxqYne6azxQv,0.578,0.386,6.0,-11.464,0.0278,0.208,0.0453,0.307,0.569,154.902,234093.0,https://www.youtube.com/watch?v=Jir-WItz1OI,The Neighbourhood - Pretty Boy (Official Video),TheNeighbourhoodVEVO,9366853.0,390284.0,8625.0,True,True,121193351.0
15945,15945.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Afraid,I Love You.,album,spotify:track:7brQHA2CgQpcMBiOlfiXYb,0.464,0.701,6.0,-5.693,0.0411,0.00892,0.309,0.335,0.356,83.996,251187.0,https://www.youtube.com/watch?v=GCWT5jjIUwk,The Neighbourhood-Afraid (Subtitulado en Español) HD,Francisco Korner Navarro,42886.0,,23.0,False,False,340358667.0
15947,15947.0,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,Stargazing,Chip Chrome & The Mono-Tones (Deluxe),album,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,0.512,0.483,0.0,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027.0,https://www.youtube.com/watch?v=8giBPUpzKRw,The Neighbourhood - Stargazing (Official Video),TheNeighbourhoodVEVO,15198546.0,492846.0,13398.0,True,True,167922062.0
15948,15948.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,Marisola - Remix,Marisola (Remix),single,spotify:track:0NO2zL0kw8sGGnaMvHKAZF,0.765,0.872,1.0,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,237474.0,https://www.youtube.com/watch?v=BVQatzChOqo,MARISOLA REMIX (Video Oficial) - CRIS MJ x STANDLY x NICKI NICOLE x DUKI x STARS MUSIC CHILE,StarsMusic Chile,55526565.0,559972.0,12002.0,False,False,60759176.0
15949,15949.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,"Duki: Bzrp Music Sessions, Vol. 50","Duki: Bzrp Music Sessions, Vol. 50",single,spotify:track:7MkylDYvKTSuWgrsBhHlsG,0.535,0.874,9.0,-2.248,0.137,0.371,0.0,0.192,0.323,140.006,227562.0,https://www.youtube.com/watch?v=Gzs60iBgd3E,DUKI || BZRP Music Sessions #50,Bizarrap,67734010.0,2819195.0,138979.0,True,True,81938889.0
15950,15950.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,She Don't Give a Fo,She Don't Give a Fo,single,spotify:track:03a359wbiUsjN9h6yzXvmS,0.854,0.556,1.0,-4.49,0.14,0.345,0.0,0.165,0.342,119.938,209531.0,https://www.youtube.com/watch?v=Dq1cre_BLIE,Duki - She Don't Give A FO ft. Khea (Vídeo Oficial),Modo Diablo,182892.0,5743.0,110.0,False,False,366032827.0
15952,15952.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,Sin Frenos,Sauce Boyz 2,album,spotify:track:1b62AO1IzcVr5SOgoguc9o,0.657,0.702,9.0,-7.667,0.0482,0.0723,0.0,0.188,0.75,145.022,211394.0,https://www.youtube.com/watch?v=OaXBF3rmUX8,"Eladio Carrión Ft. Bizarrap, Duki - Sin Frenos (Video Oficial)",Eladio Carrion,23061297.0,378033.0,6231.0,True,True,78225518.0
15953,15953.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,GIVENCHY,Temporada de Reggaetón 2,album,spotify:track:2bbwjxA68m9PHZFWgF1fze,0.607,0.619,8.0,-6.726,0.396,0.142,0.0,0.231,0.377,102.974,182611.0,https://www.youtube.com/watch?v=ymvYySd_P2E,DUKI - GIVENCHY (Video Oficial),Duki,108306765.0,1734191.0,60113.0,True,True,143944286.0
15955,15955.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,París,SI AYER FUERA HOY,album,spotify:track:5Yh0xm8WeoxgPneHEJSgXl,0.582,0.804,11.0,-4.155,0.0389,0.0493,0.0,0.0624,0.732,138.014,182188.0,https://www.youtube.com/watch?v=cHsKzdyXDH0,"Morat, Duki - París",MoratVEVO,50066150.0,833365.0,17480.0,True,True,106927958.0
15956,15956.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,Malbec,Desde el Fin del Mundo,album,spotify:track:6KEb17S00Inf0v1qYDgUAj,0.705,0.692,9.0,-6.476,0.0357,0.574,0.0,0.13,0.444,122.991,175890.0,https://www.youtube.com/watch?v=eezoGG-ac5w,DUKI - Malbec x Bizarrap,Duki,73663020.0,851668.0,13810.0,True,True,150387503.0
15957,15957.0,Duki,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,3 Estrellas en el Conjunto,3 Estrellas en el Conjunto,single,spotify:track:0aOt8nmb5ddTNGE0t7XfvE,0.683,0.683,11.0,-4.509,0.0861,0.398,3.83e-06,0.096,0.621,123.906,276774.0,https://www.youtube.com/watch?v=cJQlY_OLnkM,BIZARRAP ft DUKI - 3 ESTRELLAS EN EL CONJUNTO (VIDEO OFICIAL) [la T y la M],CROCRAXKER 29,2343434.0,29778.0,1001.0,False,False,6403058.0
15960,15960.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,goosebumps,Birds In The Trap Sing McKnight,album,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7.0,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,243837.0,https://www.youtube.com/watch?v=Dst9gZkq1a8,Travis Scott - goosebumps ft. Kendrick Lamar,TravisScottVEVO,844013373.0,8489888.0,186320.0,True,True,1888027534.0
15961,15961.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,Open Arms (feat. Travis Scott),SOS,album,spotify:track:6koKhrBBcExADvWuOgceNZ,0.434,0.586,9.0,-7.612,0.138,0.753,0.0144,0.146,0.239,78.259,239613.0,https://www.youtube.com/watch?v=8xUmAMebOm8,"SZA ft. Travis Scott ""Open Arms"" (Music Video)",RAPTRAX,13366.0,421.0,7.0,False,False,46961903.0
15962,15962.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,SICKO MODE,ASTROWORLD,album,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8.0,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,312820.0,https://www.youtube.com/watch?v=6ONRf7h3Mdk,Travis Scott - SICKO MODE ft. Drake,TravisScottVEVO,1073868016.0,9388617.0,310989.0,True,True,1775366284.0
15963,15963.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,single,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7.0,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,https://www.youtube.com/watch?v=tfSS1e3kYeo,Travis Scott - HIGHEST IN THE ROOM (Official Music Video),TravisScottVEVO,559940711.0,6409650.0,149627.0,True,True,1285619093.0
15964,15964.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,Raindrops (Insane) [with Travis Scott],HEROES & VILLAINS,album,spotify:track:1pacwLXyRO47ka0v6LTIiY,0.796,0.539,7.0,-5.974,0.0433,0.103,0.0,0.343,0.123,111.988,188587.0,https://www.youtube.com/watch?v=GBbncF4G-Ic,Metro Boomin & Travis Scott - Raindrops (Insane) [Unofficial Music Video],NAKI,1823.0,71.0,6.0,False,False,55173171.0
15965,15965.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,Fair Trade (with Travis Scott),Certified Lover Boy,album,spotify:track:40iJIUlhi6renaREYGeIDS,0.666,0.465,1.0,-8.545,0.26,0.0503,0.0,0.215,0.292,167.937,291175.0,https://www.youtube.com/watch?v=_ZDLaRzwGiQ,"Drake ""Fair Trade"" ft. Travis Scott (Music Video)",Rap Radio,3310938.0,22143.0,291.0,False,False,470567628.0
15967,15967.0,Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,Goosebumps - Remix,Goosebumps (Remix),single,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,0.841,0.593,1.0,-7.846,0.0379,0.418,0.0,0.124,0.808,124.917,162803.0,https://www.youtube.com/watch?v=SliqG_0MElo,"Travis Scott, HVME - Goosebumps (Remix - Official Visualizer)",TravisScottVEVO,10205310.0,215163.0,6737.0,True,True,603446629.0
15968,15968.0,KAROL G,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,CAIRO,CAIRO,single,spotify:track:6WbAhuwE6fCOriBu5786X1,0.951,0.692,5.0,-4.038,0.312,0.472,0.000182,0.0894,0.431,115.047,201280.0,https://www.youtube.com/watch?v=Z02zptUN8gI,"KAROL G, Ovy On The Drums - Cairo (Official Video)",KarolGVEVO,98018852.0,1236380.0,62534.0,True,True,109612034.0
